-0.001,-161.64
-0.001,-161.4
-0.001,-161.15
-0.001,-160.91
0.001,-160.57
0.002,-160.24
-0.003,-159.6
-0.001,-158.66
0.002,-158.08
-0.003,-157.44
0.004,-156.77
0.001,-156.25
0.001,-155.76
-0.001,-155.19
0.001,-154.7
0.002,-154.21
-0.001,-153.63
-0.001,-153.12
-0.001,-152.35
0.004,-151.72
0.007,-151.02
0.002,-150.19
-0.001,-149.43
0.002,-148.46
0.001,-147.58
0.002,-146.66
-0.001,-145.72
0.001,-144.75
0.002,-143.71
-0.001,-142.71
-0.001,-141.61
0.002,-140.45
0.004,-139.33
0.004,-138.2
-0.001,-136.92
0.002,-135.68
0.001,-134.31
0.001,-132.97
0.001,-131.57
0.001,-130.2
0.002,-128.74
-0.001,-127.27
0.004,-125.81
0.001,-124.26
-0.001,-122.65
-0.001,-121.22
0.002,-119.48
-0.001,-117.72
0.001,-116.04
0.001,-114.4
0.002,-112.57
0.002,-110.81
0.004,-109.04
0.002,-107.22
0.002,-105.33
0.002,-103.41
-0.001,-101.52
0.002,-99.484
0.002,-97.415
-0.001,-95.223
-0.001,-93.032
-0.001,-90.87
0.002,-88.709
0.002,-86.67
0.002,-84.6
-0.003,-82.652
0.001,-80.704
-0.003,-78.634
0.002,-76.443
0.004,-74.282
-0.003,-72.364
0.001,-70.234
0.001,-68.073
0.002,-65.911
0.002,-63.75
0.002,-61.741
-0.001,-59.672
-0.001,-57.571
0.001,-55.471
-0.001,-53.341
-0.001,-51.271
-0.001,-49.262
0.001,-47.253
-0.001,-45.275
-0.001,-43.296
0.002,-41.348
-0.001,-39.309
0.001,-37.269
0.001,-35.26
-0.001,-33.221
0.002,-31.273
-0.003,-29.295
0.001,-27.347
0.001,-25.429
0.001,-23.39
0.001,-21.411
0.002,-19.433
0.001,-17.485
0.001,-15.537
-0.001,-13.619
0.001,-11.641
0.004,-9.754
-0.003,-7.866
-0.001,-5.888
0.001,-4.001
0.001,-2.053
0.001,-0.135
0.002,1.752
0.002,3.67
0.002,5.587
0.002,7.474
-0.001,9.392
0.001,11.279
0.006,13.014
0.002,14.81
-0.001,16.697
-0.001,18.675
0.001,20.623
0.001,22.511
-0.001,24.367
0.002,26.163
0.001,28.02
0.002,29.877
-0.001,31.794
0.002,33.651
0.002,35.477
-0.001,37.456
0.002,39.465
0.001,41.291
0.001,43.178
-0.001,45.035
0.002,46.983
-0.001,48.931
0.002,50.727
0.002,52.644
-0.001,54.623
-0.003,56.51
0.002,57.91
0.001,59.554
-0.001,61.41
0.001,62.597
0.002,65.093
-0.001,68.32
-0.003,70.45
0.001,72.094
-0.001,74.072
-0.001,75.777
0.002,77.39
0.002,79.216
0.001,81.043
-0.001,82.96
-0.001,84.726
-0.001,86.552
0.002,88.378
-0.001,90.174
-0.001,92
-0.003,93.766
0.004,95.47
0.002,97.236
0.001,98.91
0.001,100.58
-0.001,102.26
-0.001,103.9
0.001,105.48
-0.001,106.98
0.002,108.53
0.002,110.23
-0.001,111.75
-0.003,113.16
0.002,114.52
-0.001,115.83
0.002,116.44
0.004,117.17
0.002,118.06
-0.001,118.85
-0.001,119.76
0.001,120.76
0.002,121.74
-0.003,122.83
0.001,123.93
-0.003,125.33
-0.001,126.67
0.004,127.95
0.001,129.13
-0.001,130.17
-0.001,131.6
0.001,132.79
-0.001,134.1
-0.001,135.28
-0.001,136.59
-0.001,137.78
-0.001,138.91
0.002,139.91
-0.001,141
-0.003,142.01
-0.001,142.95
0.004,143.81
-0.001,144.66
0.002,145.45
-0.001,146.27
0.002,146.97
0.001,147.73
0.002,148.34
-0.001,148.86
0.001,149.68
0.001,150.29
0.001,150.87
-0.003,151.35
-0.001,151.93
0.006,152.39
-0.001,153.06
0.002,153.58
0.001,153.97
-0.001,154.43
-0.001,155.01
-0.003,155.31
0.001,155.77
0.002,156.22
0.001,156.68
0.002,157.05
-0.001,157.38
-0.001,157.72
-0.001,158.05
0.002,158.17
-0.004,158.48
-0.001,158.87
-0.001,159.09
0.001,159.3
0.002,159.54
-0.003,159.75
-0.001,159.97
0.002,160.18
-0.001,160.33
-0.001,160.52
0.002,160.64
0.002,160.82
0.004,160.91
0.004,161
-0.001,161.06
-0.001,161.09
0.002,161.16
-0.001,161.16
0.001,161.22
-0.001,161.12
0.002,161.12
-0.001,161
-0.001,160.97
-0.001,160.85
0.001,160.7
-0.001,160.58
0.002,160.46
-0.001,160.24
-0.001,160.03
0.002,159.72
0.006,159.42
-0.003,159.06
0.001,158.45
-0.001,157.38
0.001,156.99
0.001,156.22
-0.001,155.68
-0.001,155.16
-0.001,154.67
0.001,154.12
0.001,153.55
0.001,153.12
0.002,152.57
-0.001,151.99
-0.001,151.32
0.001,150.69
0.004,149.95
0.002,149.22
0.001,148.4
-0.001,147.43
0.001,146.64
0.001,145.63
0.001,144.69
-0.001,143.71
0.002,142.74
0.001,141.68
0.004,140.64
0.004,139.51
-0.001,138.39
0.004,137.2
0.002,135.95
-0.001,134.74
0.001,133.37
-0.001,132
0.002,130.63
0.002,129.29
-0.003,127.92
-0.001,126.33
0.001,124.84
-0.001,123.35
0.002,121.8
0.002,120.22
0.001,118.51
0.002,116.78
-0.001,115.13
-0.001,113.43
0.001,111.75
-0.001,109.9
-0.001,108.16
0.001,106.31
0.001,104.45
-0.001,102.56
0.001,100.61
-0.001,98.605
0.001,96.475
0.001,94.344
0.001,92.152
0.002,89.931
0.002,87.769
0.002,85.73
0.002,83.599
0.002,81.712
0.004,79.734
-0.001,77.664
-0.001,75.564
-0.001,73.372
-0.004,71.363
0.002,69.263
0.001,67.163
0.002,64.971
-0.001,62.902
-0.001,60.862
-0.001,58.793
-0.003,56.662
0.001,54.562
-0.001,52.492
0.001,50.483
0.002,48.474
-0.003,46.404
0.002,44.426
-0.001,42.417
0.001,40.469
-0.001,38.43
-0.001,36.421
-0.001,34.381
-0.001,32.494
-0.001,30.516
-0.001,28.507
0.001,26.589
-0.001,24.58
0.002,22.632
-0.001,20.715
0.001,18.675
0.002,16.727
-0.001,14.871
-0.001,12.862
0.002,10.914
-0.001,8.996
-0.003,7.139
0.002,5.222
0.002,3.335
-0.001,1.417
0.002,-0.5
0.001,-2.479
0.001,-4.366
0.001,-6.253
-0.001,-8.079
-0.001,-9.967
0.001,-11.854
0.002,-13.589
0.001,-15.263
0.002,-17.211
0.002,-19.22
0.001,-21.137
0.002,-23.085
-0.001,-24.912
-0.001,-26.738
0.001,-28.655
0.002,-30.512
-0.001,-32.308
0.004,-34.195
0.002,-36.082
-0.001,-38
-0.001,-40.039
0.002,-41.896
0.002,-43.783
0.001,-45.701
0.001,-47.649
-0.001,-49.627
-0.001,-51.484
-0.001,-53.493
-0.001,-55.258
-0.003,-57.298
0.002,-58.972
0.002,-60.341
-0.001,-62.107
-0.001,-63.629
0.001,-65.607
-0.003,-68.986
-0.001,-71.451
-0.001,-73.034
0.002,-75.043
0.002,-76.808
-0.001,-78.33
0.001,-80.156
0.001,-82.074
-0.001,-83.778
-0.001,-85.848
0.001,-87.675
0.001,-89.44
-0.001,-91.236
0.002,-93.032
-0.001,-94.797
-0.001,-96.562
-0.001,-98.267
0.002,-100.03
-0.001,-101.74
0.004,-103.38
-0.003,-105.06
-0.003,-106.58
-0.003,-108.13
0.004,-109.74
0.004,-111.33
0.002,-112.85
-0.001,-114.31
0.001,-115.68
0.001,-116.92
-0.001,-117.56
0.002,-118.39
-0.001,-119.27
-0.003,-120.03
-0.001,-120.91
-0.001,-121.92
0.001,-122.92
-0.003,-124.02
-0.001,-125.14
0.002,-126.45
-0.001,-127.76
-0.001,-129.13
0.002,-130.35
0.004,-131.38
0.004,-132.69
-0.001,-133.94
-0.003,-135.28
-0.001,-136.56
0.001,-137.68
-0.001,-138.96
0.002,-140.12
0.002,-141.09
0.001,-142.07
-0.001,-143.1
-0.001,-144.11
0.001,-144.87
-0.003,-145.75
0.002,-146.57
-0.001,-147.36
0.001,-148.06
0.001,-148.79
-0.001,-149.16
-0.001,-150.07
-0.001,-150.71
-0.001,-151.29
-0.001,-151.9
-0.001,-152.45
-0.001,-152.99
-0.003,-153.48
0.002,-154.09
-0.003,-154.67
0.002,-155.16
0.001,-155.58
-0.001,-156.01
0.004,-156.46
-0.001,-156.86
0.001,-157.32
-0.003,-157.8
0.002,-158.17
-0.001,-158.47
-0.004,-158.81
0.002,-159.23
-0.001,-159.51
-0.001,-159.75
0.001,-160.12
0.002,-160.3
-0.001,-160.48
-0.001,-160.79
-0.001,-160.85
0.001,-161.06
0.001,-161.37
0.002,-161.52
-0.001,-161.64
-0.001,-161.82
0.002,-161.91
0.002,-162
-0.001,-162.22
0.002,-162.31
-0.001,-162.34
-0.003,-162.34
0.002,-162.43
-0.004,-162.4
-0.003,-162.46
-0.001,-162.4
-0.003,-162.22
0.001,-162.22
-0.003,-162.16
0.001,-162
0.002,-161.85
-0.001,-161.67
-0.001,-161.55
0.001,-161.18
-0.001,-161.03
0.002,-160.72
-0.001,-160.33
0.001,-159.81
-0.001,-158.81
0.002,-158.26
-0.001,-157.5
0.001,-156.98
-0.001,-156.43
-0.001,-155.89
-0.001,-155.34
0.002,-154.85
0.002,-154.43
0.002,-153.75
-0.001,-153.21
0.001,-152.6
-0.001,-151.93
0.002,-151.17
0.002,-150.5
-0.001,-149.65
0.001,-148.73
-0.001,-147.82
0.001,-146.85
0.004,-145.93
-0.001,-145.02
0.001,-143.92
-0.003,-142.92
-0.001,-141.88
-0.001,-140.76
0.002,-139.57
-0.001,-138.44
0.002,-137.26
0.006,-135.98
-0.003,-134.67
-0.001,-133.33
-0.001,-131.9
-0.001,-130.59
0.001,-129.1
0.002,-127.7
0.001,-126.18
-0.001,-124.6
0.001,-123.07
0.006,-121.52
-0.001,-119.88
0.002,-118.14
-0.001,-116.47
0.001,-114.8
0.002,-113.06
-0.001,-111.29
-0.001,-109.5
0.001,-107.67
0.002,-105.81
-0.001,-103.9
-0.001,-101.98
0.001,-100
-0.003,-97.963
-0.001,-95.771
-0.001,-93.579
0.002,-91.418
0.001,-89.257
0.001,-87.096
-0.001,-85.087
-0.001,-83.17
-0.001,-81.191
-0.001,-79.091
0.002,-76.991
-0.001,-74.799
0.001,-72.79
0.001,-70.721
0.004,-68.59
0.001,-66.459
-0.001,-64.298
-0.001,-62.32
0.001,-60.25
-0.001,-58.15
-0.003,-56.05
-0.001,-54.01
0.002,-51.971
0.002,-49.901
0.001,-47.801
0.001,-45.914
-0.001,-43.905
0.001,-41.896
0.002,-39.948
-0.001,-37.939
0.004,-35.93
-0.001,-33.921
-0.001,-31.973
-0.001,-30.056
0.004,-28.108
0.001,-26.099
0.002,-24.151
-0.001,-22.142
-0.001,-20.194
0.002,-18.276
-0.001,-16.328
-0.001,-14.35
-0.001,-12.371
0.002,-10.484
-0.001,-8.658
-0.001,-6.71
-0.003,-4.792
-0.001,-2.875
-0.001,-0.896
0.001,0.961
0.001,2.848
-0.001,4.796
0.002,6.683
-0.001,8.57
0.002,10.488
0.002,12.131
-0.001,13.958
0.004,15.814
0.002,17.762
-0.001,19.771
0.002,21.658
-0.001,23.576
0.002,25.402
-0.001,27.259
0.004,29.085
-0.001,30.972
0.001,32.89
-0.001,34.686
0.004,36.573
-0.001,38.582
0.001,40.53
0.004,42.447
0.001,44.274
0.001,46.222
-0.001,48.231
0.001,50.087
-0.001,51.914
0.002,53.922
0.002,55.871
-0.003,57.575
-0.001,58.945
0.001,60.893
0.001,62.232
-0.001,63.967
0.001,67.346
-0.001,70.024
-0.001,71.607
0.002,73.585
-0.003,75.412
0.002,76.934
0.001,78.79
0.001,80.647
0.002,82.534
-0.001,84.36
-0.001,86.217
-0.001,87.952
0.004,89.809
0.001,91.635
0.002,93.431
-0.001,95.166
-0.001,96.962
0.002,98.697
0.002,100.28
0.002,101.95
0.002,103.63
0.001,105.27
0.001,106.79
0.001,108.38
0.001,109.99
-0.001,111.54
0.001,112.91
-0.001,114.31
0.001,115.71
-0.001,116.32
-0.001,117.2
0.001,118.06
-0.001,118.79
-0.001,119.76
0.001,120.61
0.001,121.65
0.002,122.71
-0.001,123.81
0.004,125.15
0.002,126.43
0.002,127.7
0.002,129.04
-0.001,130.11
-0.001,131.39
0.007,132.66
-0.001,133.97
0.004,135.25
0.002,136.44
-0.003,137.66
0.002,138.72
0.002,139.88
0.001,140.91
0.004,141.83
-0.001,142.77
-0.001,143.71
-0.001,144.57
0.002,145.39
0.001,146.15
-0.003,146.85
-0.001,147.64
0.002,148.28
-0.001,148.77
0.001,149.5
0.002,150.11
0.002,150.69
-0.001,151.2
0.002,151.81
-0.001,152.39
-0.001,152.85
-0.001,153.3
0.002,153.79
-0.003,154.31
0.002,154.73
0.001,155.22
0.001,155.65
0.001,156.1
0.002,156.44
-0.003,156.89
0.001,157.23
-0.001,157.59
0.001,157.87
-0.001,158.26
0.001,158.35
0.001,158.66
-0.001,158.99
0.001,159.21
0.001,159.45
-0.001,159.6
0.002,159.88
-0.001,160.12
0.002,160.27
0.002,160.39
0.001,160.61
0.002,160.64
-0.001,160.79
-0.001,160.94
-0.001,161.03
-0.001,161.03
0.002,161.09
-0.001,161.12
0.006,161.19
0.002,161.12
0.001,160.91
-0.001,160.97
-0.001,160.97
0.001,160.79
-0.001,160.73
-0.001,160.55
0.001,160.36
-0.001,160.12
-0.001,159.97
-0.001,159.66
0.001,159.39
0.002,158.96
0.004,158.54
0.001,157.5
0.002,156.99
0.001,156.35
-0.001,155.77
-0.001,155.19
-0.001,154.73
0.002,154.25
-0.003,153.73
-0.001,153.21
0.002,152.66
0.002,152.18
0.001,151.38
0.004,150.81
-0.001,150.17
0.002,149.38
-0.003,148.52
-0.001,147.64
-0.004,146.82
0.002,145.84
0.004,144.96
0.001,143.99
-0.001,142.98
-0.001,142.01
-0.001,140.88
0.002,139.85
0.001,138.66
0.004,137.57
0.002,136.29
0.002,135.07
-0.001,133.79
0.001,132.39
0.002,131.02
-0.001,129.71
-0.001,128.28
0.002,126.82
-0.001,125.42
-0.001,123.84
0.001,122.26
-0.001,120.7
0.001,119.12
-0.001,117.39
-0.001,115.65
0.001,114.04
-0.001,112.3
-0.003,110.54
0.002,108.74
-0.003,106.92
0.004,105.03
-0.003,103.11
-0.001,101.28
-0.001,99.305
0.001,97.266
-0.001,95.044
0.002,92.944
-0.003,90.752
-0.001,88.561
0.002,86.461
-0.001,84.36
0.001,82.382
-0.001,80.464
0.001,78.516
-0.001,76.355
-0.001,74.194
0.001,72.185
0.002,70.085
0.002,67.954
-0.003,65.763
0.002,63.602
-0.001,61.623
-0.001,59.554
-0.001,57.392
0.002,55.384
-0.001,53.283
-0.003,51.244
-0.001,49.174
-0.003,47.196
-0.004,45.187
0.002,43.178
0.001,41.169
0.004,39.221
0.001,37.151
-0.001,35.142
0.001,33.164
-0.001,31.185
0.001,29.177
-0.003,27.228
0.001,25.25
-0.001,23.302
0.002,21.293
0.001,19.376
-0.003,17.336
-0.001,15.449
-0.001,13.471
0.001,11.523
0.001,9.575
-0.001,7.718
-0.003,5.709
-0.001,3.913
-0.003,1.935
-0.001,-0.013
0.007,-1.961
-0.001,-3.818
-0.001,-5.705
0.001,-7.653
-0.001,-9.571
-0.001,-11.367
-0.001,-13.193
-0.001,-14.898
-0.001,-16.663
-0.001,-18.702
-0.001,-20.742
-0.003,-22.659
0.001,-24.546
0.001,-26.373
-0.001,-28.26
-0.001,-30.116
0.002,-31.973
-0.001,-33.83
-0.001,-35.687
0.001,-37.574
0.001,-39.583
-0.001,-41.561
0.001,-43.357
0.001,-45.305
0.001,-47.283
0.002,-49.231
-0.001,-51.088
-0.003,-53.036
-0.001,-54.984
-0.001,-56.902
-0.004,-58.667
-0.003,-59.976
0.004,-61.802
-0.001,-63.233
-0.001,-65.029
0.001,-68.286
-0.001,-70.964
-0.001,-72.76
0.002,-74.617
-0.001,-76.443
0.001,-77.934
-0.001,-79.7
0.004,-81.465
-0.001,-83.383
-0.001,-85.27
0.001,-87.157
0.002,-88.892
0.001,-90.718
0.002,-92.545
0.004,-94.31
-0.001,-96.106
-0.001,-97.841
0.004,-99.545
0.002,-101.19
0.001,-102.86
0.001,-104.51
-0.003,-106.15
0.001,-107.64
0.001,-109.13
-0.001,-110.78
-0.001,-112.39
0.002,-113.79
0.001,-115.19
-0.001,-116.56
0.001,-117.26
0.004,-118.05
0.002,-118.87
0.001,-119.63
0.001,-120.55
-0.001,-121.52
-0.001,-122.5
0.001,-123.5
0.002,-124.69
-0.001,-126
-0.001,-127.27
0.002,-128.55
0.004,-129.8
0.002,-130.96
0.004,-132.18
0.001,-133.42
0.001,-134.73
0.002,-135.95
0.002,-137.26
-0.001,-138.41
-0.001,-139.57
-0.001,-140.67
-0.001,-141.73
-0.001,-142.68
-0.001,-143.59
-0.001,-144.47
0.001,-145.35
-0.001,-146.15
0.001,-146.91
0.002,-147.61
0.002,-148.46
-0.001,-149.04
-0.001,-149.56
0.002,-150.38
0.002,-150.89
-0.001,-151.59
0.001,-152.05
-0.001,-152.69
-0.001,-153.33
0.004,-153.75
0.002,-154.24
0.001,-154.82
0.001,-155.37
-0.001,-155.73
-0.001,-156.22
0.002,-156.68
-0.001,-157.16
0.001,-157.53
-0.001,-157.93
-0.001,-158.32
0.006,-158.62
0.004,-158.93
0.004,-159.26
0.001,-159.6
-0.003,-159.84
-0.001,-160.12
0.002,-160.39
0.006,-160.66
-0.001,-160.76
0.001,-160.88
0.004,-161.15
0.002,-161.33
-0.003,-161.52
-0.001,-161.73
0.002,-161.85
0.002,-161.97
-0.001,-162.09
-0.001,-162.25
0.001,-162.34
-0.001,-162.34
-0.001,-162.34
0.001,-162.4
-0.001,-162.4
-0.003,-162.06
-0.001,-162.31
-0.001,-162.22
0.001,-162.06
-0.001,-161.97
-0.003,-161.91
0.001,-161.73
-0.001,-161.58
-0.001,-161.37
0.001,-161.18
0.001,-160.79
-0.004,-160.48
-0.001,-160.06
-0.001,-159.2
-0.003,-158.35
0.001,-157.83
0.001,-157.22
0.001,-156.59
-0.001,-156.1
0.001,-155.61
-0.001,-155.06
-0.001,-154.58
0.004,-154.06
0.002,-153.54
-0.001,-152.93
-0.001,-152.17
0.002,-151.44
0.002,-150.77
0.002,-149.95
-0.004,-149.07
0.002,-148.16
0.004,-147.21
-0.001,-146.39
0.002,-145.35
0.002,-144.41
0.001,-143.38
0.002,-142.34
0.004,-141.25
0.002,-140.06
0.001,-138.96
0.002,-137.75
0.001,-136.53
-0.001,-135.22
-0.001,-133.94
-0.001,-132.48
-0.001,-131.05
