0.001,-70.325
-0.001,-72.151
0.001,-73.795
0.002,-75.682
0.002,-77.6
0.002,-79.243
0.002,-81.161
0.004,-83.048
0.002,-84.935
0.002,-86.822
0.002,-88.588
-0.001,-90.627
0.004,-92.514
-0.001,-94.462
0.004,-96.38
0.001,-98.358
0.001,-100.28
0.001,-102.25
0.002,-104.32
0.006,-106.33
0.002,-108.13
0.001,-109.92
0.004,-111.87
0.002,-113.64
0.002,-115.4
-0.001,-117.14
0.002,-118.36
0.004,-119.39
0.004,-120.73
0.002,-122.34
-0.001,-124.41
0.004,-126.57
0.004,-128.46
0.001,-130.44
0.004,-132.27
0.002,-133.79
0.004,-135.16
0.001,-136.34
0.001,-137.41
0.001,-138.44
0.004,-139.36
0.002,-140.42
0.001,-141.43
0.002,-142.52
0.002,-143.34
-0.001,-144.11
0.002,-144.84
-0.001,-145.51
0.006,-146.12
0.001,-146.81
-0.003,-147.51
0.002,-148.19
0.004,-149.01
0.001,-149.74
0.002,-150.47
0.004,-151.17
-0.001,-151.84
0.004,-152.54
0.002,-153.15
0.002,-153.75
0.004,-154.33
0.001,-154.85
0.001,-155.37
0.001,-155.92
0.002,-156.34
0.001,-156.68
0.004,-157.07
0.001,-157.41
0.002,-157.68
0.004,-158.11
0.002,-158.35
0.001,-158.62
0.001,-158.81
0.001,-159.11
0.002,-159.2
0.002,-159.36
0.002,-159.54
0.002,-159.66
0.004,-159.81
-0.001,-159.9
0.002,-159.9
0.004,-160.06
0.001,-160.06
0.002,-160.09
-0.001,-160.15
-0.001,-160.09
0.002,-160.15
0.001,-160.12
0.001,-160.09
0.006,-160.15
0.004,-160.18
0.001,-160.12
-0.001,-160.15
0.002,-160.12
0.002,-160.12
-0.001,-160.09
0.002,-160.09
0.001,-160.03
0.002,-160
0.002,-160.06
0.004,-160.03
0.002,-160.03
0.002,-160.06
0.002,-160
0.002,-160.03
0.004,-160
0.001,-160.03
0.004,-160.06
0.006,-160.06
0.001,-160
0.004,-160.03
0.002,-160.03
-0.001,-159.9
0.002,-159.93
-0.001,-159.9
0.004,-159.78
0.001,-159.72
0.001,-159.57
0.004,-159.54
0.002,-159.36
-0.001,-159.11
0.004,-158.84
-0.001,-158.44
-0.001,-157.86
0.006,-157.44
-0.001,-156.83
0.002,-156.22
-0.001,-155.76
0.001,-155.31
-0.001,-154.73
0.001,-154.03
-0.001,-153.12
0.001,-152.29
0.001,-151.38
0.006,-150.53
0.001,-149.68
0.004,-148.7
-0.004,-147.73
-0.001,-146.66
0.004,-145.48
-0.001,-144.2
0.002,-142.89
0.002,-141.58
0.001,-140.3
0.002,-138.96
0.002,-137.44
0.002,-135.89
0.001,-134.31
-0.001,-132.69
0.002,-130.93
0.006,-129.25
0.004,-127.58
0.004,-125.72
0.002,-123.83
0.002,-121.89
-0.001,-119.82
-0.001,-117.84
-0.001,-115.83
-0.001,-113.79
-0.004,-111.72
0.004,-109.5
-0.001,-107.31
0.001,-105.11
0.001,-102.86
0.001,-100.52
0.002,-98.297
0.001,-96.045
0.001,-93.671
-0.004,-91.266
-0.001,-88.862
-0.001,-86.457
0.001,-84.113
0.001,-81.709
-0.001,-79.304
0.002,-76.808
0.001,-74.282
0.002,-71.725
0.001,-69.138
-0.001,-66.825
0.001,-64.39
-0.001,-61.924
-0.001,-59.55
0.002,-57.084
0.001,-54.589
-0.001,-52.062
-0.003,-49.718
-0.003,-47.375
-0.001,-44.909
-0.001,-42.566
-0.001,-40.191
-0.001,-37.665
-0.001,-34.895
-0.003,-32.643
0.001,-30.999
-0.001,-28.808
-0.003,-26.494
0.001,-24.242
0.001,-21.929
-0.003,-19.615
0.001,-17.454
0.001,-15.263
-0.003,-13.223
0.002,-11.275
0.002,-9.297
-0.001,-7.319
0.001,-5.401
0.002,-3.422
0.001,-1.535
-0.001,0.352
0.002,2.178
-0.003,3.913
0.001,5.678
-0.001,7.322
0.001,9.057
-0.001,10.67
0.002,12.162
-0.001,13.744
-0.003,15.449
-0.001,17.184
0.001,19.102
0.001,20.776
-0.003,22.084
-0.001,23.606
-0.003,25.189
0.001,26.711
0.002,28.416
-0.001,30.059
-0.001,31.672
-0.003,33.377
0.002,35.081
-0.001,36.36
-0.001,37.912
0.002,39.678
0.002,40.865
-0.001,42.356
0.001,44.152
0.001,45.674
-0.001,47.257
-0.001,48.839
-0.001,50.392
-0.001,52.005
0.001,53.557
0.004,55.14
-0.001,56.723
-0.003,58.458
-0.001,60.132
0.002,61.715
0.002,63.48
0.002,65.306
0.002,66.95
-0.001,68.594
0.002,70.389
-0.001,72.063
-0.001,73.829
0.002,75.777
-0.001,77.512
-0.001,79.338
-0.001,81.225
0.002,83.082
-0.001,85.03
-0.001,86.948
0.002,88.896
0.001,90.783
-0.001,92.7
-0.001,94.618
0.002,96.536
-0.001,98.484
-0.003,100.46
-0.001,102.35
0.002,104.36
-0.003,106.31
-0.001,108.04
-0.003,110.02
0.002,111.75
-0.001,113.61
0.001,115.32
0.002,116.66
-0.003,117.81
-0.001,118.94
0.002,120.49
-0.001,122.38
0.001,124.51
0.002,126.46
0.002,128.5
0.004,130.26
0.004,131.94
0.004,133.34
0.001,134.61
0.002,135.68
0.001,136.71
0.002,137.75
-0.001,138.69
-0.001,139.79
0.001,140.7
0.001,141.77
-0.001,142.56
0.002,143.32
-0.001,144.02
-0.001,144.63
0.002,145.27
0.001,145.88
0.004,146.57
0.001,147.34
0.002,148.04
-0.001,148.77
0.001,149.59
-0.003,150.32
0.001,150.96
0.001,151.63
-0.001,152.33
0.001,152.85
-0.001,153.36
0.001,153.94
0.002,154.37
0.002,154.82
0.001,155.22
0.001,155.56
0.001,155.98
0.004,156.32
0.002,156.62
-0.003,156.99
0.004,157.23
0.002,157.47
0.001,157.75
0.002,157.87
0.002,158.11
-0.001,158.26
0.004,158.42
-0.001,158.54
0.002,158.6
0.002,158.69
0.001,158.78
-0.001,158.72
0.001,158.84
0.002,158.84
0.001,158.84
0.002,158.87
-0.001,158.93
0.002,158.87
0.002,158.81
-0.001,158.84
0.002,158.87
0.004,158.84
0.002,158.84
0.002,158.81
-0.001,158.78
0.002,158.84
0.001,158.87
0.004,158.87
-0.001,158.81
0.004,158.75
0.002,158.75
0.002,158.72
-0.001,158.78
0.002,158.75
0.001,158.69
-0.001,158.75
0.001,158.69
0.002,158.72
0.002,158.72
0.002,158.69
0.002,158.69
0.004,158.66
-0.001,158.6
0.002,158.54
0.002,158.54
-0.001,158.45
0.001,158.35
0.001,158.23
0.001,157.99
0.004,157.84
0.006,157.47
0.004,157.02
0.004,156.62
0.001,156.07
0.004,155.43
0.002,154.85
0.002,154.55
0.004,154.06
0.002,153.51
0.004,152.69
0.002,151.81
0.001,150.9
0.004,150.04
0.002,149.19
0.004,148.43
0.002,147.46
-0.001,146.42
-0.001,145.36
0.001,144.14
0.004,142.89
0.001,141.61
0.002,140.37
-0.001,139.06
0.004,137.66
0.002,136.17
0.002,134.67
0.004,133.09
0.001,131.42
0.002,129.8
0.004,128.04
-0.003,126.3
0.001,124.54
0.002,122.68
0.006,120.64
